hash_name,cost_price,profit_rub,profit_percent
M4A1-S | Guardian (Factory New),2574,133,5.0
M4A1-S | Flashback (Field-Tested),53,32,60.0
MP5-SD | Nitro (Field-Tested),206,14,7.000000000000001
Souvenir Negev | Bulkhead (Factory New),166,16,10.0
Negev | Terrain (Field-Tested),23,-2,-9.0
"Music Kit | Noisia, Sharpened",317,17,5.0
Sticker | rigoN (Gold) | Paris 2023,138,22,16.0
StatTrak™ G3SG1 | Hunter (Factory New),93,14,15.0
Souvenir Five-SeveN | Hot Shot (Field-Tested),130,61,47.0
Five-SeveN | Capillary (Minimal Wear),21,9,43.0
P90 | Death Grip (Battle-Scarred),479,153,32.0
UMP-45 | Full Stop (Factory New),98,15,15.0
StatTrak™ CZ75-Auto | Polymer (Factory New),98,36,37.0
Desert Eagle | Sputnik (Minimal Wear),86,27,31.0
MP9 | Mount Fuji (Minimal Wear),383,12,3.0
Souvenir Glock-18 | Night (Minimal Wear),120,17,14.000000000000002
P250 | Wingshot (Factory New),379,-8,-2.0
Souvenir Five-SeveN | Coolant (Minimal Wear),20,3,15.0
StatTrak™ MP9 | Sand Scale (Factory New),101,30,30.0
CZ75-Auto | Eco (Factory New),256,38,15.0
StatTrak™ G3SG1 | Dream Glade (Factory New),253,24,9.0
StatTrak™ P2000 | Lifted Spirits (Well-Worn),14,0,0.0
★ Ursus Knife | Doppler (Factory New),48629,1401,3.0
Sawed-Off | Limelight (Battle-Scarred),34,4,12.0
G3SG1 | Dream Glade (Battle-Scarred),18,5,28.000000000000004
StatTrak™ MP5-SD | Agent (Minimal Wear),256,63,25.0
Sticker | Fnatic | MLG Columbus 2016,168,0,0.0
Glock-18 | Bunsen Burner (Well-Worn),40,-2,-5.0
StatTrak™ MP7 | Abyssal Apparition (Minimal Wear),595,195,33.0
StatTrak™ XM1014 | Watchdog (Minimal Wear),256,105,41.0
StatTrak™ SG 553 | Danger Close (Minimal Wear),26,-2,-8.0
AUG | Syd Mead (Well-Worn),230,-1,-0.0
★ Hand Wraps | Arboreal (Field-Tested),5962,1438,24.0
StatTrak™ MAC-10 | Last Dive (Minimal Wear),268,118,44.0
StatTrak™ MAC-10 | Carnivore (Field-Tested),19,5,26.0
StatTrak™ M4A1-S | Leaded Glass (Field-Tested),1009,-49,-5.0
StatTrak™ SSG 08 | Abyss (Minimal Wear),162,1,1.0
StatTrak™ XM1014 | Seasons (Minimal Wear),283,318,112.00000000000001
Desert Eagle | Ocean Drive (Factory New),12737,2063,16.0
USP-S | Whiteout (Minimal Wear),2837,391,14.000000000000002
★ Hand Wraps | CAUTION! (Battle-Scarred),13786,757,5.0
★ Moto Gloves | 3rd Commando Company (Minimal Wear),11179,3259,28.999999999999996
StatTrak™ USP-S | Monster Mashup (Minimal Wear),4226,571,14.000000000000002
★ Stiletto Knife | Boreal Forest (Battle-Scarred),14038,402,3.0
AK-47 | Neon Rider (Well-Worn),3339,-14,-0.0
★ Shadow Daggers | Case Hardened (Field-Tested),12866,3830,30.0
★ Flip Knife | Freehand (Field-Tested),20250,2480,12.0
StatTrak™ USP-S | Kill Confirmed (Field-Tested),10969,3981,36.0
StatTrak™ M4A1-S | Chantico's Fire (Field-Tested),4722,522,11.0
StatTrak™ AWP | Redline (Minimal Wear),12534,2118,17.0
AK-47 | Red Laminate (Minimal Wear),4966,475,10.0
★ Bowie Knife | Autotronic (Field-Tested),17615,1150,7.000000000000001
★ StatTrak™ Stiletto Knife | Rust Coat (Battle-Scarred),17046,3502,21.0
★ Ursus Knife | Ultraviolet (Battle-Scarred),12174,3077,25.0
StatTrak™ AK-47 | Cartel (Factory New),6260,2332,37.0
StatTrak™ AK-47 | Bloodsport (Minimal Wear),18672,1965,11.0
Nova | Bloomstick (Field-Tested),484,89,18.0
"StatTrak™ Music Kit | New Beat Fund, Sponge Fingerz",481,38,8.0
StatTrak™ MAC-10 | Last Dive (Field-Tested),215,12,6.0
StatTrak™ Negev | Power Loader (Minimal Wear),738,101,14.000000000000002
P250 | Inferno (Minimal Wear),86,10,12.0
StatTrak™ Galil AR | Firefight (Minimal Wear),206,56,27.0
★ Hand Wraps | Constrictor (Field-Tested),5014,613,12.0
Five-SeveN | Buddy (Minimal Wear),91,1,1.0
M249 | Aztec (Minimal Wear),86,3,3.0
Sous-Lieutenant Medic | Gendarmerie Nationale,348,129,37.0
StatTrak™ Five-SeveN | Buddy (Minimal Wear),209,21,10.0
SG 553 | Tiger Moth (Minimal Wear),91,0,0.0
StatTrak™ R8 Revolver | Banana Cannon (Field-Tested),84,2,2.0
Souvenir MP5-SD | Oxide Oasis (Factory New),3116,904,28.999999999999996
USP-S | Whiteout (Factory New),15305,1391,9.0
StatTrak™ Desert Eagle | Printstream (Battle-Scarred),4776,458,10.0
USP-S | Check Engine (Field-Tested),92,-8,-9.0
★ Hydra Gloves | Case Hardened (Minimal Wear),14905,2605,17.0
★ Flip Knife | Forest DDPAT (Field-Tested),13076,1038,8.0
★ Bowie Knife | Crimson Web (Field-Tested),19749,3290,17.0
CZ75-Auto | Tacticat (Field-Tested),34,-5,-15.0
Souvenir Glock-18 | Pink DDPAT (Minimal Wear),776,163,21.0
StatTrak™ SCAR-20 | Torn (Factory New),230,28,12.0
StatTrak™ P250 | Nevermore (Field-Tested),87,13,15.0
★ Huntsman Knife | Night (Battle-Scarred),12547,259,2.0
XM1014 | Teclu Burner (Factory New),198,64,32.0
AWP | Redline (Well-Worn),4180,603,14.000000000000002
StatTrak™ XM1014 | Seasons (Field-Tested),220,21,10.0
StatTrak™ UMP-45 | Plastique (Minimal Wear),202,8,4.0
StatTrak™ AWP | Man-o'-war (Field-Tested),6680,1627,24.0
★ Flip Knife | Case Hardened (Field-Tested),24661,6603,27.0
AK-47 | Emerald Pinstripe (Minimal Wear),657,-3,-0.0
StatTrak™ M249 | Aztec (Minimal Wear),203,33,16.0
StatTrak™ AWP | Duality (Field-Tested),1271,83,7.000000000000001
★ Driver Gloves | Black Tie (Minimal Wear),59620,1130,2.0
Desert Eagle | Night Heist (Minimal Wear),718,228,32.0
StatTrak™ Galil AR | Signal (Minimal Wear),149,3,2.0
Sticker | BOROS (Gold) | Paris 2023,2751,-63,-2.0
★ Falchion Knife | Bright Water (Minimal Wear),12330,1388,11.0
Glock-18 | Reactor (Factory New),1104,119,11.0
StatTrak™ Five-SeveN | Fairy Tale (Field-Tested),1910,391,20.0
★ Survival Knife | Scorched (Field-Tested),8062,1497,19.0
StatTrak™ M4A4 | Neo-Noir (Field-Tested),1284,88,7.000000000000001
StatTrak™ Galil AR | Chatterbox (Battle-Scarred),1710,276,16.0
Souvenir Glock-18 | Reactor (Field-Tested),1422,500,35.0
Paris 2023 Contenders Autograph Capsule,20,4,20.0
StatTrak™ Five-SeveN | Retrobution (Minimal Wear),291,6,2.0
MAG-7 | Heat (Well-Worn),23,5,22.0
Galil AR | Cerberus (Well-Worn),1056,207,20.0
AK-47 | Redline (Well-Worn),1138,229,20.0
Souvenir Glock-18 | Ramese's Reach (Field-Tested),1325,601,45.0
Sticker | Bad News Eagles (Holo) | Paris 2023,50,-3,-6.0
StatTrak™ Galil AR | Destroyer (Minimal Wear),34,4,12.0
StatTrak™ MP9 | Starlight Protector (Minimal Wear),2087,89,4.0
Souvenir MAG-7 | Prism Terrace (Factory New),2126,1797,85.0
StatTrak™ Glock-18 | Snack Attack (Minimal Wear),2241,467,21.0
StatTrak™ Glock-18 | Clear Polymer (Field-Tested),22,5,23.0
StatTrak™ FAMAS | Commemoration (Field-Tested),2703,674,25.0
Souvenir Glock-18 | Reactor (Battle-Scarred),861,131,15.0
StatTrak™ MP9 | Food Chain (Minimal Wear),642,35,5.0
StatTrak™ XM1014 | Ziggy (Minimal Wear),175,41,23.0
Dual Berettas | Hemoglobin (Minimal Wear),875,179,20.0
AK-47 | Blue Laminate (Minimal Wear),892,38,4.0
StatTrak™ AUG | Plague (Minimal Wear),195,23,12.0
StatTrak™ FAMAS | Decommissioned (Field-Tested),19,3,16.0
Five-SeveN | Capillary (Factory New),27,14,52.0
Desert Eagle | Cobalt Disruption (Minimal Wear),5271,460,9.0
"StatTrak™ Music Kit | Humanity's Last Breath, Void",60,7,12.0
StatTrak™ FAMAS | Hexane (Factory New),993,179,18.0
Souvenir Nova | Walnut (Minimal Wear),204,62,30.0
Tec-9 | Isaac (Well-Worn),255,-16,-6.0
FAMAS | Mecha Industries (Factory New),752,76,10.0
★ Hand Wraps | Cobalt Skulls (Well-Worn),28862,2725,9.0
P250 | Crimson Kimono (Minimal Wear),1643,100,6.0
StatTrak™ Dual Berettas | Balance (Minimal Wear),179,69,39.0
★ Flip Knife | Safari Mesh (Field-Tested),12656,1614,13.0
"StatTrak™ Music Kit | Matt Levine, Drifter",183,29,16.0
AK-47 | The Empress (Well-Worn),2152,260,12.0
StatTrak™ M4A4 | Neo-Noir (Minimal Wear),3299,188,6.0
StatTrak™ PP-Bizon | Lumen (Minimal Wear),171,21,12.0
XM1014 | Seasons (Factory New),252,-6,-2.0
Glock-18 | Gamma Doppler (Minimal Wear),3618,282,8.0
Tec-9 | Brother (Well-Worn),29,-1,-3.0
MAG-7 | Monster Call (Well-Worn),28,1,4.0
StatTrak™ AK-47 | Rat Rod (Well-Worn),848,132,16.0
StatTrak™ Five-SeveN | Angry Mob (Field-Tested),718,337,47.0
M4A1-S | Control Panel (Well-Worn),866,118,14.000000000000002
PP-Bizon | Antique (Field-Tested),643,117,18.0
AK-47 | Fuel Injector (Field-Tested),13232,1073,8.0
★ Nomad Knife | Forest DDPAT (Minimal Wear),14891,1466,10.0
Souvenir USP-S | Check Engine (Minimal Wear),724,45,6.0
StatTrak™ P90 | Shapewood (Minimal Wear),989,355,36.0
StatTrak™ MAG-7 | Heat (Factory New),680,113,17.0
StatTrak™ Five-SeveN | Capillary (Factory New),81,17,21.0
Souvenir Desert Eagle | Urban Rubble (Field-Tested),623,156,25.0
P2000 | Fire Elemental (Field-Tested),905,211,23.0
StatTrak™ Nova | Clear Polymer (Minimal Wear),556,329,59.0
USP-S | Neo-Noir (Minimal Wear),1816,249,14.000000000000002
StatTrak™ MAC-10 | Heat (Minimal Wear),610,118,19.0
StatTrak™ Glock-18 | Blue Fissure (Minimal Wear),573,16,3.0
Souvenir MP9 | Setting Sun (Field-Tested),541,76,14.000000000000002
Nova | Rising Skull (Field-Tested),540,-98,-18.0
Nova | Rising Skull (Factory New),588,8,1.0
Desert Eagle | Night (Well-Worn),582,-17,-3.0
Tec-9 | Cut Out (Factory New),595,213,36.0
StatTrak™ FAMAS | Roll Cage (Well-Worn),607,52,9.0
StatTrak™ FAMAS | Roll Cage (Battle-Scarred),609,81,13.0
Sticker | s1mple (Holo) | Stockholm 2021,151,2,1.0
USP-S | Caiman (Field-Tested),3238,361,11.0
Sticker | Cloud9 | Antwerp 2022,17,-2,-12.0
SCAR-20 | Enforcer (Factory New),135,16,12.0
MP7 | Fade (Field-Tested),645,40,6.0
R8 Revolver | Fade (Field-Tested),538,60,11.0
AK-47 | Case Hardened (Well-Worn),16396,2105,13.0
M4A4 | Buzz Kill (Field-Tested),730,54,7.000000000000001
StatTrak™ MP9 | Starlight Protector (Battle-Scarred),516,71,14.000000000000002
M4A1-S | Cyrex (Field-Tested),1450,414,28.999999999999996
Five-SeveN | Nitro (Minimal Wear),2059,287,14.000000000000002
Souvenir SSG 08 | Detour (Minimal Wear),542,69,13.0
Sticker | HooXi (Holo) | Antwerp 2022,434,161,37.0
Nova | Army Sheen (Minimal Wear),39,-5,-13.0
StatTrak™ MAC-10 | Oceanic (Factory New),64,-5,-8.0
Sticker | Grim (Gold) | Paris 2023,165,10,6.0
Souvenir M4A1-S | Welcome to the Jungle (Field-Tested),96882,8450,9.0
StatTrak™ MP5-SD | Acid Wash (Battle-Scarred),74,15,20.0
StatTrak™ FAMAS | Valence (Battle-Scarred),277,3,1.0
P90 | Virus (Field-Tested),116,18,16.0
P90 | ScaraB Rush (Battle-Scarred),637,71,11.0
Dual Berettas | Balance (Minimal Wear),103,3,3.0
StatTrak™ MAG-7 | Firestarter (Field-Tested),105,-15,-14.000000000000002
StatTrak™ Glock-18 | Weasel (Minimal Wear),221,14,6.0
SG 553 | Tiger Moth (Battle-Scarred),44,-5,-11.0
SCAR-20 | Army Sheen (Field-Tested),117,-16,-14.000000000000002
StatTrak™ Galil AR | Akoben (Field-Tested),30,-1,-3.0
StatTrak™ MP9 | Goo (Minimal Wear),134,7,5.0
StatTrak™ SCAR-20 | Blueprint (Factory New),127,17,13.0
StatTrak™ Nova | Gila (Minimal Wear),130,208,160.0
SG 553 | Aerial (Minimal Wear),14,0,0.0
★ Shadow Daggers | Crimson Web (Field-Tested),12120,686,6.0
StatTrak™ M4A4 | Spider Lily (Well-Worn),486,119,24.0
UMP-45 | Bone Pile (Field-Tested),500,31,6.0
StatTrak™ PP-Bizon | High Roller (Field-Tested),490,-39,-8.0
StatTrak™ FAMAS | Neural Net (Factory New),490,43,9.0
Souvenir M4A4 | Urban DDPAT (Field-Tested),497,3,1.0
M4A1-S | Blood Tiger (Factory New),496,19,4.0
StatTrak™ MAC-10 | Disco Tech (Field-Tested),470,74,16.0
StatTrak™ MP5-SD | Phosphor (Field-Tested),528,8,2.0
StatTrak™ Sawed-Off | Limelight (Factory New),456,229,50.0
StatTrak™ SCAR-20 | Crimson Web (Field-Tested),528,-34,-6.0
StatTrak™ MAC-10 | Rangeen (Minimal Wear),60,38,63.0
StatTrak™ M4A4 | Desolate Space (Factory New),7249,3918,54.0
StatTrak™ Five-SeveN | Retrobution (Field-Tested),123,11,9.0
StatTrak™ MAG-7 | Monster Call (Minimal Wear),123,56,46.0
StatTrak™ Nova | Gila (Field-Tested),105,91,87.0
Sticker | flamie (Foil) | Krakow 2017,1327,549,41.0
Sticker | 100 Thieves (Gold) | 2020 RMR,159,5,3.0
R8 Revolver | Llama Cannon (Field-Tested),203,34,17.0
Sticker | JDC (Holo) | Paris 2023,1230,-153,-12.0
StatTrak™ CZ75-Auto | Tigris (Field-Tested),133,4,3.0
StatTrak™ AUG | Ricochet (Factory New),221,73,33.0
StatTrak™ USP-S | Flashback (Minimal Wear),175,22,13.0
"StatTrak™ Music Kit | Mord Fustang, Diamonds",455,44,10.0
StatTrak™ M249 | Emerald Poison Dart (Factory New),545,227,42.0
PP-Bizon | Water Sigil (Minimal Wear),108,47,44.0
MAC-10 | Nuclear Garden (Field-Tested),420,80,19.0
StatTrak™ SG 553 | Dragon Tech (Factory New),472,27,6.0
StatTrak™ R8 Revolver | Junk Yard (Well-Worn),19,4,21.0
Bio-Haz Specialist | SWAT,488,110,23.0
PP-Bizon | Embargo (Minimal Wear),230,245,107.0
Glock-18 | Nuclear Garden (Well-Worn),450,67,15.0
StatTrak™ SG 553 | Atlas (Factory New),90,4,4.0
Sticker | nicoodoz (Holo) | Paris 2023,46,-6,-13.0
Sticker | Magisk (Holo) | Paris 2023,61,13,21.0
★ Sport Gloves | Hedge Maze (Field-Tested),202369,11991,6.0
MP5-SD | Kitbash (Battle-Scarred),26,12,46.0
"StatTrak™ Music Kit | Daniel Sadowski, Eye of the Dragon",233,71,30.0
★ StatTrak™ Bowie Knife | Marble Fade (Factory New),35162,5442,15.0
Welcome to the Clutch Pin,230,51,22.0
StatTrak™ MAG-7 | Sonar (Factory New),95,18,19.0
Souvenir CZ75-Auto | Silver (Factory New),56,20,36.0
★ Navaja Knife | Tiger Tooth (Factory New),13902,358,3.0
StatTrak™ MP5-SD | Gauss (Minimal Wear),93,18,19.0
★ Butterfly Knife | Gamma Doppler (Factory New),196326,-1841,-1.0
StatTrak™ Glock-18 | Wraiths (Minimal Wear),91,18,20.0
P250 | Nevermore (Factory New),108,23,21.0
StatTrak™ SCAR-20 | Powercore (Minimal Wear),96,42,44.0
Sticker | ENCE (Holo) | Rio 2022,80,-17,-21.0
StatTrak™ Desert Eagle | Mecha Industries (Field-Tested),770,131,17.0
★ Bowie Knife | Urban Masked (Minimal Wear),10840,2734,25.0
USP-S | Purple DDPAT (Minimal Wear),1075,188,17.0
★ Falchion Knife | Ultraviolet (Field-Tested),11125,1666,15.0
StatTrak™ PP-Bizon | Jungle Slipstream (Minimal Wear),54,1,2.0
StatTrak™ PP-Bizon | Judgement of Anubis (Factory New),3591,787,22.0
StatTrak™ Glock-18 | Wasteland Rebel (Well-Worn),1800,554,31.0
Crasswater The Forgotten | Guerrilla Warfare,740,230,31.0
'Blueberries' Buckshot | NSWC SEAL,786,18,2.0
AK-47 | Uncharted (Battle-Scarred),26,8,31.0
StatTrak™ Negev | dev_texture (Minimal Wear),83,18,22.0
UMP-45 | Plastique (Minimal Wear),86,-6,-7.000000000000001
StatTrak™ MP7 | Armor Core (Field-Tested),18,2,11.0
StatTrak™ AK-47 | Elite Build (Well-Worn),270,70,26.0
Glock-18 | Snack Attack (Field-Tested),271,19,7.000000000000001
AUG | Spalted Wood (Minimal Wear),271,-3,-1.0
StatTrak™ MP9 | Food Chain (Field-Tested),279,35,13.0
Dual Berettas | Moon in Libra (Field-Tested),279,34,12.0
★ Ursus Knife | Fade (Factory New),67608,-68,-0.0
★ Stiletto Knife | Damascus Steel (Field-Tested),24526,463,2.0
MAG-7 | Justice (Minimal Wear),383,17,4.0
★ Nomad Knife | Stained (Battle-Scarred),20325,897,4.0
StatTrak™ MP7 | Powercore (Minimal Wear),258,41,16.0
Five-SeveN | Fowl Play (Field-Tested),183,15,8.0
MP5-SD | Bamboo Garden (Minimal Wear),203,4,2.0
AK-47 | Nightwish (Battle-Scarred),599,104,17.0
StatTrak™ MAC-10 | Ensnared (Battle-Scarred),19,7,37.0
UMP-45 | Full Stop (Field-Tested),80,9,11.0
MAG-7 | Hard Water (Minimal Wear),234,68,28.999999999999996
★ Hand Wraps | Cobalt Skulls (Field-Tested),36565,3518,10.0
M4A1-S | Basilisk (Factory New),1041,121,12.0
AUG | Plague (Battle-Scarred),25,7,28.000000000000004
FAMAS | Eye of Athena (Minimal Wear),498,36,7.000000000000001
Sticker | nitr0 (Holo) | Paris 2023,41,-1,-2.0
StatTrak™ Radicals Box,523,151,28.999999999999996
StatTrak™ Desert Eagle | Naga (Field-Tested),309,96,31.0
Sticker | jL (Holo) | Paris 2023,80,5,6.0
Sticker | jabbi (Gold) | Paris 2023,344,-31,-9.0
AWP | Black Nile (Factory New),554,118,21.0
StatTrak™ XM1014 | Oxide Blaze (Factory New),58,52,90.0
MP5-SD | Phosphor (Field-Tested),259,30,12.0
★ Hand Wraps | Duct Tape (Minimal Wear),8320,1122,13.0
Sticker | Patsi (Holo) | Rio 2022,52,64,123.0
M4A1-S | Printstream (Factory New),39823,3864,10.0
★ Butterfly Knife | Tiger Tooth (Factory New),148643,12099,8.0
Sticker | G2 Esports (Holo) | Stockholm 2021,540,-82,-15.0
StatTrak™ AK-47 | Redline (Minimal Wear),17615,1235,7.000000000000001
StatTrak™ M4A1-S | Emphorosaur-S (Minimal Wear),515,91,18.0
★ Specialist Gloves | Field Agent (Field-Tested),26016,1650,6.0
SG 553 | Integrale (Minimal Wear),5522,-396,-7.000000000000001
AK-47 | Black Laminate (Battle-Scarred),2479,-72,-3.0
StatTrak™ M249 | O.S.I.P.R. (Minimal Wear),45,0,0.0
★ Nomad Knife | Urban Masked (Field-Tested),14598,1165,8.0
M4A1-S | Guardian (Minimal Wear),1850,533,28.999999999999996
★ Survival Knife | Boreal Forest (Minimal Wear),9612,2032,21.0
Sticker | FaZe Clan (Glitter) | Antwerp 2022,46,-6,-13.0
StatTrak™ M4A4 | Magnesium (Minimal Wear),186,2,1.0
Aspirant | Gendarmerie Nationale,322,16,5.0
★ Nomad Knife | Boreal Forest (Field-Tested),13672,988,7.000000000000001
Tec-9 | Jambiya (Minimal Wear),51,-8,-16.0
StatTrak™ MP9 | Modest Threat (Factory New),79,6,8.0
StatTrak™ P250 | Valence (Field-Tested),23,10,43.0
Sticker | Grayhound Gaming (Gold) | Paris 2023,111,-15,-14.000000000000002
M4A1-S | Blue Phosphor (Factory New),57723,4506,8.0
★ M9 Bayonet | Tiger Tooth (Factory New),99592,7020,7.000000000000001
M4A4 | Temukau (Factory New),16666,1953,12.0
Galil AR | Akoben (Factory New),44,6,14.000000000000002
Tec-9 | Sandstorm (Field-Tested),24,2,8.0
P250 | Wingshot (Field-Tested),95,19,20.0
P2000 | Turf (Factory New),93,5,5.0
Dual Berettas | Urban Shock (Field-Tested),93,-3,-3.0
Nova | Gila (Factory New),104,-3,-3.0
MP7 | Special Delivery (Field-Tested),98,-11,-11.0
★ Ursus Knife | Damascus Steel (Well-Worn),13794,4978,36.0
Sticker | PGL (Holo) | Stockholm 2021,107,20,19.0
★ Bayonet | Blue Steel (Battle-Scarred),26619,10826,41.0
StatTrak™ SCAR-20 | Outbreak (Minimal Wear),51,8,16.0
Nova | Clear Polymer (Field-Tested),185,58,31.0
★ Bayonet | Damascus Steel (Field-Tested),28758,15249,53.0
★ Specialist Gloves | Foundation (Well-Worn),20562,2699,13.0
Desert Eagle | Golden Koi (Minimal Wear),6612,795,12.0
AWP | Oni Taiji (Minimal Wear),36707,7252,20.0
AWP | Medusa (Minimal Wear),277009,54346,20.0
AUG | Momentum (Minimal Wear),510,-2,-0.0
★ Butterfly Knife | Lore (Well-Worn),92140,18317,20.0
StatTrak™ MP7 | Akoben (Minimal Wear),51,19,37.0
AK-47 | Blue Laminate (Factory New),961,95,10.0
P250 | Vino Primo (Minimal Wear),542,65,12.0
P90 | Shallow Grave (Minimal Wear),329,32,10.0
Sticker | Sico (Holo) | Paris 2023,48,7,15.0
Souvenir Five-SeveN | Coolant (Factory New),41,-1,-2.0
CZ75-Auto | Yellow Jacket (Minimal Wear),620,63,10.0
M4A4 | Tooth Fairy (Factory New),770,12,2.0
StatTrak™ FAMAS | Mecha Industries (Factory New),1883,369,20.0
StatTrak™ Desert Eagle | Light Rail (Battle-Scarred),264,58,22.0
M4A1-S | Dark Water (Field-Tested),5528,608,11.0
M4A4 | Desolate Space (Minimal Wear),851,169,20.0
StatTrak™ Sawed-Off | Spirit Board (Battle-Scarred),17,9,53.0
Glock-18 | Night (Battle-Scarred),103,15,15.0
Souvenir AWP | Black Nile (Factory New),3821,1401,37.0
Glock-18 | Wasteland Rebel (Well-Worn),547,136,25.0
MP9 | Music Box (Factory New),1081,106,10.0
SG 553 | Desert Blossom (Factory New),1108,9,1.0
★ Butterfly Knife | Black Laminate (Field-Tested),95256,-3040,-3.0
USP-S | Dark Water (Field-Tested),5501,910,17.0
Enforcer | Phoenix,156,13,8.0
★ Flip Knife | Night (Well-Worn),16396,1764,11.0
Copper Lambda Pin,417,86,21.0
Sticker | REZ | Katowice 2019,16,30,188.0
★ Flip Knife | Case Hardened (Minimal Wear),27906,-1254,-4.0
Sticker | My Other Awp,59,40,68.0
AWP | Elite Build (Field-Tested),1135,-51,-4.0
★ Butterfly Knife | Black Laminate (Battle-Scarred),85772,1496,2.0
P250 | Apep's Curse (Factory New),16693,6288,38.0
M4A4 | Eye of Horus (Factory New),140920,43190,31.0
StatTrak™ AWP | Chromatic Aberration (Factory New),6206,925,15.0
SSG 08 | Death Strike (Factory New),47018,28920,62.0
★ Specialist Gloves | Tiger Strike (Minimal Wear),114484,5713,5.0
★ M9 Bayonet | Autotronic (Minimal Wear),111788,7989,7.000000000000001
★ Hand Wraps | Overprint (Field-Tested),21680,1204,6.0
AWP | Acheron (Battle-Scarred),63,13,21.0
Sticker | Complexity Gaming (Gold) | Paris 2023,282,-16,-6.0
★ StatTrak™ Bowie Knife | Safari Mesh (Battle-Scarred),10840,891749,8226.0
Sticker | Gratisfaction | Katowice 2019,18,282,1567.0
Nova | Sobek's Bite (Field-Tested),967,-11,-1.0
Desert Eagle | Meteorite (Field-Tested),77,12,16.0
Glock-18 | Ramese's Reach (Minimal Wear),1381,108,8.0
★ Ursus Knife | Forest DDPAT (Field-Tested),10020,75,1.0
Sticker | STYKO (Holo) | Paris 2023,34,4,12.0
MP7 | Abyssal Apparition (Field-Tested),130,0,0.0
M4A4 | Neo-Noir (Battle-Scarred),335,17,5.0
StatTrak™ AK-47 | Vulcan (Minimal Wear),70297,12252,17.0
P2000 | Corticera (Minimal Wear),555,110,20.0
Negev | Bratatat (Well-Worn),156,-10,-6.0
Negev | Bratatat (Field-Tested),133,7,5.0
Patch | FaZe Clan | Stockholm 2021,569,140,25.0
Patch | Vitality | Stockholm 2021,149,105,70.0
MAG-7 | Hard Water (Factory New),244,97,40.0
CZ75-Auto | Hexane (Minimal Wear),190,92,48.0
Glock-18 | Ramese's Reach (Factory New),2107,232,11.0
StatTrak™ SG 553 | Darkwing (Minimal Wear),172,-4,-2.0
★ Ursus Knife | Safari Mesh (Battle-Scarred),9688,586,6.0
★ M9 Bayonet | Forest DDPAT (Well-Worn),36558,8043,22.0
Dual Berettas | Royal Consorts (Factory New),339,90,27.0
★ Butterfly Knife | Urban Masked (Minimal Wear),58848,3554,6.0
StatTrak™ P250 | Nevermore (Minimal Wear),138,5,4.0
StatTrak™ UMP-45 | Oscillator (Field-Tested),26,-3,-12.0
"Music Kit | Proxy, Battlepack",293,-27,-9.0
Galil AR | Stone Cold (Minimal Wear),244,42,17.0
★ Paracord Knife | Slaughter (Factory New),34409,4398,13.0
★ Driver Gloves | Crimson Weave (Battle-Scarred),15569,1482,10.0
